Start_Lat,Start_Lng,Temperature(F),Humidity(%),Pressure(in),Wind_Speed(mph),Clima_grupo_Clear,Clima_grupo_Mostly Cloudy,Clima_grupo_Otro,Clima_grupo_Overcast,Clima_grupo_Partly Cloudy,Clima_grupo_Scattered Clouds,Sunrise_Sunset_Day,Sunrise_Sunset_Night,Crossing,Junction,Traffic_Signal,Stop,Station,Con_distancia,Baja_visibilidad
1.5148434823657329,9.05451028007929,-2.39766081871345,0.7647058823529411,-1.8823529411764928,0.5964912280701754,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.5408867996056734,9.031330404474634,-2.333333333333333,0.6470588235294118,-2.000000000000021,1.2105263157894737,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1.5104571485019904,9.075016891609089,-2.409356725146199,0.7058823529411765,-1.9411764705882464,0.4035087719298246,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.46954727292045,8.746637365300032,-2.5146198830409356,0.7058823529411765,-1.70588235294119,1.0000000000000002,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1.4675964528329999,8.740512295954016,-2.5146198830409356,0.7058823529411765,-1.70588235294119,1.0000000000000002,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.4690070659620056,8.736109167527047,-2.5789473684210527,0.8823529411764706,-1.5294117647058874,1.2105263157894737,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.472779873454622,8.735754146607272,-2.5789473684210527,0.8823529411764706,-1.5294117647058874,1.2105263157894737,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.4668603783006744,8.73860888285855,-2.5789473684210527,0.8823529411764706,-1.5294117647058874,1.2105263157894737,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.5208067073122442,9.0135458755911,-2.619883040935672,0.9117647058823529,-1.8235294117647183,1.4035087719298247,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.4325882662623273,8.729289903207594,-2.631578947368421,0.6764705882352942,-1.6470588235294155,0.5964912280701754,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.326033687520649,8.747711885060117,-2.631578947368421,0.9117647058823529,-1.411764705882359,0.5964912280701754,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
1.460631108628143,8.727306744592344,-2.5789473684210527,0.8823529411764706,-1.70588235294119,1.2105263157894737,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1.459633440905569,8.741785668324315,-2.543859649122807,0.8235294117647058,-1.411764705882359,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.4627068335721998,8.747713674222418,-2.543859649122807,0.8235294117647058,-1.411764705882359,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.4615012529436597,8.752805118946695,-2.543859649122807,0.8235294117647058,-1.411764705882359,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.5534089697267426,9.048081053141821,-2.409356725146199,0.7058823529411765,-1.8823529411764928,0.4035087719298246,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.4674956386405644,8.736832500286575,-2.619883040935672,0.9117647058823529,-1.6470588235294155,1.2105263157894737,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.3940916467782312,8.754737669828234,-2.631578947368421,0.5588235294117647,-1.5882352941176618,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.4146260575752472,8.724085230069011,-2.631578947368421,0.5588235294117647,-1.5882352941176618,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.4835929156950487,9.109497371912264,-2.5789473684210527,0.6764705882352942,-1.5882352941176618,1.0000000000000002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.4282118828903072,8.729674061913443,-2.631578947368421,0.5588235294117647,-1.5882352941176618,0.5964912280701754,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
